,tweetid,userid,user_display_name,user_screen_name,user_reported_location,user_profile_description,user_profile_url,follower_count,following_count,account_creation_date,account_language,tweet_language,tweet_text,tweet_time,tweet_client_name,in_reply_to_userid,in_reply_to_tweetid,quoted_tweet_tweetid,is_retweet,retweet_userid,retweet_tweetid,latitude,longitude,quote_count,reply_count,like_count,retweet_count,hashtags,urls,user_mentions
116485,832187329427148800,712983454296707072,Ирина Сафронова,SafronIra,"Москва, Россия",Немного о мире и много о себе,,11074,11073,2016-03-24,ru,ru,RT @IRs+hLSfsdjgsSZ+s34okvt9f0VnDkccdJChp2JGh08=: Вот такой «приятный бонус» предлагала своим подписчикам газета «Трудовой Дон» ровно 93 года назад. https://t.co/Q1NQFj…,2017-02-16 11:18,Twitter Web Client,,,,True,760011195751469056,8.321347679655649e+17,absent,absent,0,0,0,0,[],[],['IRs+hLSfsdjgsSZ+s34okvt9f0VnDkccdJChp2JGh08=']
161115,742611073602191362,xqKvgQKx5I02KDXEQg8nit8orRhowMz21QMFdhBc5c=,xqKvgQKx5I02KDXEQg8nit8orRhowMz21QMFdhBc5c=,xqKvgQKx5I02KDXEQg8nit8orRhowMz21QMFdhBc5c=,Россия,"Чудеса случаются, когда ты рискуешь всем ради мечты, которую кроме тебя не видит никто. Нужно просто верить.",,574,367,2015-10-21,ru,ru,Россия вошла в рейтинг 30 влиятельных стран по критерию «мягкой силы» https://t.co/PIlsEUAWrG https://t.co/TDu4eBRkVM,2016-06-14 06:54,dlvr.it,,,,False,,,absent,absent,0,0,0,0,[],['http://dlvr.it/LYXwfs'],[]
92154,1119973196483006469,rvFkNQ9FpJ2t7S4wP533N2fFd0Yoe1dPiSMymQ+Oj+k=,rvFkNQ9FpJ2t7S4wP533N2fFd0Yoe1dPiSMymQ+Oj+k=,rvFkNQ9FpJ2t7S4wP533N2fFd0Yoe1dPiSMymQ+Oj+k=,"Воронежская область, Россия","Мы стремимся к миру, потому что знаем: мир – это тот климат, в котором может существовать свобода #взаимно",https://t.co/Pob70MeFhd,941,780,2015-10-21,ru,ru,В штаб Зеленского пришла полиция https://t.co/Rl3zFraObl https://t.co/9pdn3ybngK,2019-04-21 14:36,dlvr.it,,,,False,,,absent,absent,0,0,0,0,[],['http://dlvr.it/R3Dbkp'],[]
152308,1121482078627991552,779618853097791488,Ali ▲ TOP,alihundred,,"Не ищи, а выбирай! 🔝",https://t.co/tXsaOpNnbe,56970,1,2016-09-24,ru,uk,"Тени

https://t.co/0Hlc7jLx5k https://t.co/kBOuwcfXeR",2019-04-25 18:32,Twitter for iPhone,,,,False,,,absent,absent,0,0,5,0,[],['http://ali.pub/2egxho'],[]
97193,1056423588360728576,8G1j13tl9R18gcjj3o0M8Rz7yH3t+KBIh8kTtLC6Kpo=,8G1j13tl9R18gcjj3o0M8Rz7yH3t+KBIh8kTtLC6Kpo=,8G1j13tl9R18gcjj3o0M8Rz7yH3t+KBIh8kTtLC6Kpo=,"Воронеж, Россия",Специализация: Государственное и муниципальное управление #политика #общество #выборы,https://t.co/uF5PkgE4f5,263,168,2016-02-27,ru,ru,Американец нарядил сына в костюм Гитлера и пожаловался на травлю https://t.co/gz1PHr0iK2 https://t.co/imrYxxpIMs,2018-10-28 05:53,dlvr.it,,,,False,,,absent,absent,0,0,0,0,[],['http://dlvr.it/QpkjcS'],[]
143182,676147130482880512,5AblBblW5s51ONJTs3tfi7jqPjqDoilNyMqdLqI6EI=,5AblBblW5s51ONJTs3tfi7jqPjqDoilNyMqdLqI6EI=,5AblBblW5s51ONJTs3tfi7jqPjqDoilNyMqdLqI6EI=,"Воронеж, Воронежская область",Ограниченные умы видят ограниченность только в других,https://t.co/b3ZoxTvWFU,316,313,2015-10-21,ru,ru,США отвергли в СБ ООН российский проект заявления по теракту в Хомсе https://t.co/GIM2E7tdln https://t.co/FQ5iFQL0zu,2015-12-13 21:10,dlvr.it,,,,False,,,absent,absent,0,0,0,0,[],['http://dlvr.it/D0VGKg'],[]
168189,722718750487646208,5AblBblW5s51ONJTs3tfi7jqPjqDoilNyMqdLqI6EI=,5AblBblW5s51ONJTs3tfi7jqPjqDoilNyMqdLqI6EI=,5AblBblW5s51ONJTs3tfi7jqPjqDoilNyMqdLqI6EI=,"Воронеж, Воронежская область",Ограниченные умы видят ограниченность только в других,https://t.co/b3ZoxTvWFU,316,313,2015-10-21,ru,ru,Продюсер The Rolling Stones заочно поспорил с Юрием Лозой https://t.co/9OvtuoLJVW https://t.co/8ec1e8TsPq,2016-04-20 09:29,dlvr.it,,,,False,,,absent,absent,0,0,0,0,[],['http://dlvr.it/L5yg3l'],[]
137464,949197036859031552,04d3wBBXUI6yhaNgbVgdTp89adcOGgq2nsgKJkJrU=,04d3wBBXUI6yhaNgbVgdTp89adcOGgq2nsgKJkJrU=,04d3wBBXUI6yhaNgbVgdTp89adcOGgq2nsgKJkJrU=,,Стихи современных поэтов.,,4560,0,2016-12-16,ru,und,https://t.co/MEaPtfzFNV,2018-01-05 08:33,get-tweets.info6,,,,False,,,absent,absent,0,0,9,0,[],[],[]
213320,681361220234903552,0mZSXC45CL+N2vZJlNwHAqm0PA41TrzS6oyfA6rXKgg=,0mZSXC45CL+N2vZJlNwHAqm0PA41TrzS6oyfA6rXKgg=,0mZSXC45CL+N2vZJlNwHAqm0PA41TrzS6oyfA6rXKgg=,Россия,"Каждый из нас бывает дураком по крайней мере пять минут в день; мудрость заключается в том, чтобы не превысить лимит #взаимный",https://t.co/VeUJxwA8X7,249,162,2015-10-21,ru,ru,Двое в шапках Санта-Клауса подожгли семь машин в Петербурге https://t.co/49xwaMptDz https://t.co/bcRB5RP4KE,2015-12-28 06:29,dlvr.it,,,,False,,,absent,absent,0,0,0,0,[],['http://dlvr.it/D6tsMB'],[]
101252,906194441504923649,rvFkNQ9FpJ2t7S4wP533N2fFd0Yoe1dPiSMymQ+Oj+k=,rvFkNQ9FpJ2t7S4wP533N2fFd0Yoe1dPiSMymQ+Oj+k=,rvFkNQ9FpJ2t7S4wP533N2fFd0Yoe1dPiSMymQ+Oj+k=,"Воронежская область, Россия","Мы стремимся к миру, потому что знаем: мир – это тот климат, в котором может существовать свобода #взаимно",https://t.co/Pob70MeFhd,941,780,2015-10-21,ru,ru,Власти США предупредили о грядущем опустошении из-за урагана https://t.co/u3Fau0U6vN https://t.co/KHKlzIdiYF,2017-09-08 16:36,dlvr.it,,,,False,,,absent,absent,0,0,0,0,[],['http://dlvr.it/Plh40P'],[]
40710,683179460850356225,R2VszeqKyGgGD7FVxBRB3ZGxQmshFK1fumhf3QoYKE=,R2VszeqKyGgGD7FVxBRB3ZGxQmshFK1fumhf3QoYKE=,R2VszeqKyGgGD7FVxBRB3ZGxQmshFK1fumhf3QoYKE=,"Воронежская область, Россия","Оптимист вовсе не тот, кто никогда не страдал, а тот кто пережил отчаяние и победил его #взаимно",https://t.co/mffaLVmatc,806,824,2015-10-06,ru,ru,Украина ввела пошлины на российские товары https://t.co/lHVjfCkjPz https://t.co/fDu4uHloDG,2016-01-02 06:54,dlvr.it,,,,False,,,absent,absent,0,0,0,0,[],['http://dlvr.it/D92lRz'],[]
231916,786763770286579712,5AblBblW5s51ONJTs3tfi7jqPjqDoilNyMqdLqI6EI=,5AblBblW5s51ONJTs3tfi7jqPjqDoilNyMqdLqI6EI=,5AblBblW5s51ONJTs3tfi7jqPjqDoilNyMqdLqI6EI=,"Воронеж, Воронежская область",Ограниченные умы видят ограниченность только в других,https://t.co/b3ZoxTvWFU,316,313,2015-10-21,ru,ru,Порошенко и Меркель обсудили возможность встречи лидеров «нормандской четверки» https://t.co/s57cmW5b3o https://t.co/b7yiddazr7,2016-10-14 03:01,dlvr.it,,,,False,,,absent,absent,0,0,0,0,[],['http://dlvr.it/MS2HZx'],[]
207710,1112235595177299968,3176135580,Бабский список дел,twihussy,,"Перечитывать список много раз, ужасаться, как много еще нужно сделать. По вопросам сотрудничества twittershop@yandex.ru",,834415,27,2015-04-26,ru,ru,"Удариться, сделать вид, что больно, чтобы пожалел",2019-03-31 06:10,Hootsuite Inc.,,,,False,,,absent,absent,0,1,97,9,[],[],[]
188429,674211227556384768,xqKvgQKx5I02KDXEQg8nit8orRhowMz21QMFdhBc5c=,xqKvgQKx5I02KDXEQg8nit8orRhowMz21QMFdhBc5c=,xqKvgQKx5I02KDXEQg8nit8orRhowMz21QMFdhBc5c=,Россия,"Чудеса случаются, когда ты рискуешь всем ради мечты, которую кроме тебя не видит никто. Нужно просто верить.",,574,367,2015-10-21,ru,ru,Магазин Гвинет Пэлтроу ограбили на 170 тысяч долларов https://t.co/RFK3l2IHx2 https://t.co/pxxBo652tw,2015-12-08 12:57,dlvr.it,,,,False,,,absent,absent,0,0,0,0,[],['http://dlvr.it/Cy2Wbx'],[]
131600,699556235301953537,R2VszeqKyGgGD7FVxBRB3ZGxQmshFK1fumhf3QoYKE=,R2VszeqKyGgGD7FVxBRB3ZGxQmshFK1fumhf3QoYKE=,R2VszeqKyGgGD7FVxBRB3ZGxQmshFK1fumhf3QoYKE=,"Воронежская область, Россия","Оптимист вовсе не тот, кто никогда не страдал, а тот кто пережил отчаяние и победил его #взаимно",https://t.co/mffaLVmatc,806,824,2015-10-06,ru,ru,В Узбекистане артистам запретили поддерживать «бесстыжую» певицу Тамилу https://t.co/BZFKIQTc9Y https://t.co/SfuihtvIZR,2016-02-16 11:29,dlvr.it,,,,False,,,absent,absent,0,0,0,0,[],['http://dlvr.it/KWl64c'],[]
220624,1199447990680743937,805433712368373760,Интересная Россия,interesno_rus,"Москва, Россия",Открой Россию заново!,,32129,14968,2016-12-04,ru,ru,Песец в прибрежных камнях. Остров Янкича. Курилы https://t.co/dtywP8lzvR,2019-11-26 22:01,TweetDeck,,,,False,,,absent,absent,2,1,66,13,[],[],[]
193386,724609519213522945,4481930897,Людмила Гусева,GusevaLIMGDuma,,Депутат Московской городской Думы,https://t.co/z3MjOuqzYL,30886,2434,2015-12-14,ru,ru,Провожу заседание комиссии по экономической политике и финансам. #Мосгордума https://t.co/qOWXxNe6Uy,2016-04-25 14:42,Twitter Web Client,,,,False,,,absent,absent,0,0,1,0,['Мосгордума'],[],[]
124260,654221941100822528,R2VszeqKyGgGD7FVxBRB3ZGxQmshFK1fumhf3QoYKE=,R2VszeqKyGgGD7FVxBRB3ZGxQmshFK1fumhf3QoYKE=,R2VszeqKyGgGD7FVxBRB3ZGxQmshFK1fumhf3QoYKE=,"Воронежская область, Россия","Оптимист вовсе не тот, кто никогда не страдал, а тот кто пережил отчаяние и победил его #взаимно",https://t.co/mffaLVmatc,806,824,2015-10-06,ru,ru,Следователи заинтересовались стрельбой ОМОНа по медведю в Хабаровске http://t.co/7whQaWcoTO http://t.co/N2wwffiPGf,2015-10-14 09:07,dlvr.it,,,,False,,,absent,absent,0,0,0,0,[],['http://dlvr.it/CRSKqV'],[]
277153,934452873152184320,805433712368373760,Интересная Россия,interesno_rus,"Москва, Россия",Открой Россию заново!,,32129,14968,2016-12-04,ru,ru,"Осень в Горном Алтае. Озеро Киделю.
Автор: Светлана Казина https://t.co/ZbfXS5M8I3",2017-11-25 16:05,TweetDeck,,,,False,,,absent,absent,2,0,45,22,[],[],[]
46420,741294495766056960,712983454296707072,Ирина Сафронова,SafronIra,"Москва, Россия",Немного о мире и много о себе,,11074,11073,2016-03-24,ru,ru,Соединяем берега: как будет выглядеть Крымский мост через Керченский пролив в видео 360 https://t.co/ug1iLnANU3,2016-06-10 15:42,Twitter Web Client,,,,False,,,absent,absent,0,0,2,0,[],[],[]
34438,1139088020613881856,801547011807989766,СССР,USSR_Is_We,"Москва, Россия",Ностальгия,,50634,22288,2016-11-23,ru,ru,"Ах, молодость, молодость!
Лица счастливые,
Шутки и хохот всю ночь до утра.
Стройные все и такие красивые,
Неповторимая в жизни пора... https://t.co/RbYvOk4quE",2019-06-13 08:32,Twitter Web Client,,,,False,,,absent,absent,0,1,19,2,[],[],[]
147354,879413799610077184,5AblBblW5s51ONJTs3tfi7jqPjqDoilNyMqdLqI6EI=,5AblBblW5s51ONJTs3tfi7jqPjqDoilNyMqdLqI6EI=,5AblBblW5s51ONJTs3tfi7jqPjqDoilNyMqdLqI6EI=,"Воронеж, Воронежская область",Ограниченные умы видят ограниченность только в других,https://t.co/b3ZoxTvWFU,316,313,2015-10-21,ru,ru,Трамп допустил возможность «вмешательства» России в выборы в США https://t.co/ffjhhzXn0u https://t.co/RC36BEimba,2017-06-26 18:59,dlvr.it,,,,False,,,absent,absent,0,0,0,0,[],['http://dlvr.it/PQFsYr'],[]
56312,700193032801558528,Yw85DkPh0Brb82oR843qx67IqkTIvtta0r0bIJrqBEc=,Yw85DkPh0Brb82oR843qx67IqkTIvtta0r0bIJrqBEc=,Yw85DkPh0Brb82oR843qx67IqkTIvtta0r0bIJrqBEc=,,Все новости мирового футбола,,78,381,2016-02-09,ru,ru,"Зинедин Зидан: ""Мы играли намного лучше, чем в других выездных поединках"".",2016-02-18 05:40,football.kulichki.net,,,,False,,,absent,absent,0,0,0,0,[],[],[]
116401,832646518779768832,wtem0+fpqEh8CvFsygMHyc+IqiaGJi7mhcYOhKJ5TzE=,wtem0+fpqEh8CvFsygMHyc+IqiaGJi7mhcYOhKJ5TzE=,wtem0+fpqEh8CvFsygMHyc+IqiaGJi7mhcYOhKJ5TzE=,"Ставрополь, Россия","Победить самого себя бывает гораздо сложнее, чем самого сильного из врагов",,381,444,2015-11-26,ru,ru,"RT @IRs+hLSfsdjgsSZ+s34okvt9f0VnDkccdJChp2JGh08=: Что известно о корниловском мятеже? Была ли это попытка военного переворота? Или Корнилова попросту подставили?
https:…",2017-02-17 17:42,Twitter Web Client,,,,True,760011195751469056,8.326219195853906e+17,absent,absent,0,0,0,0,[],[],['IRs+hLSfsdjgsSZ+s34okvt9f0VnDkccdJChp2JGh08=']
206964,931507507775799296,3176135580,Бабский список дел,twihussy,,"Перечитывать список много раз, ужасаться, как много еще нужно сделать. По вопросам сотрудничества twittershop@yandex.ru",,834415,27,2015-04-26,ru,ru,"1. Показать ему, что расстроенная, переставая ставить смайлики в сообщениях.",2017-11-17 13:01,Hootsuite,,,,False,,,absent,absent,0,0,147,11,[],[],[]
106066,1112324557455544322,PADdCg7PJfDm9Wq3LU+s6n6eycwCAOAsCUFCnfVZOwk=,PADdCg7PJfDm9Wq3LU+s6n6eycwCAOAsCUFCnfVZOwk=,PADdCg7PJfDm9Wq3LU+s6n6eycwCAOAsCUFCnfVZOwk=,"Воронеж, Россия","Спокойствие и терпение — это величайшие проявления внутренней силы. А имеющий такую силу сможет достигнуть всего, чего захочет!",https://t.co/PZh6OkCZpR,221,93,2016-02-27,ru,ru,Сдавшийся Кадырову виновник смертельного ДТП арестован https://t.co/lfMnNVvQog https://t.co/nogstg2X8t,2019-03-31 12:03,dlvr.it,,,,False,,,absent,absent,0,0,0,0,[],['http://dlvr.it/R1v0cp'],[]
122654,797696171384836099,8G1j13tl9R18gcjj3o0M8Rz7yH3t+KBIh8kTtLC6Kpo=,8G1j13tl9R18gcjj3o0M8Rz7yH3t+KBIh8kTtLC6Kpo=,8G1j13tl9R18gcjj3o0M8Rz7yH3t+KBIh8kTtLC6Kpo=,"Воронеж, Россия",Специализация: Государственное и муниципальное управление #политика #общество #выборы,https://t.co/uF5PkgE4f5,263,168,2016-02-27,ru,ru,Прокуратура Южной Кореи собралась допросить президента https://t.co/2fzu535QHL https://t.co/5mMZsuR2Mj,2016-11-13 07:02,dlvr.it,,,,False,,,absent,absent,0,0,0,0,[],['http://dlvr.it/MfRnHy'],[]
47878,1156457524322820096,8G1j13tl9R18gcjj3o0M8Rz7yH3t+KBIh8kTtLC6Kpo=,8G1j13tl9R18gcjj3o0M8Rz7yH3t+KBIh8kTtLC6Kpo=,8G1j13tl9R18gcjj3o0M8Rz7yH3t+KBIh8kTtLC6Kpo=,"Воронеж, Россия",Специализация: Государственное и муниципальное управление #политика #общество #выборы,https://t.co/uF5PkgE4f5,263,168,2016-02-27,ru,ru,"Владимир #Нетёсов: Городской парк, где установлен бюст прославленного Героя Василия Маргелова, станет одним из центров патриотического воспитания молодежи #ЕРВоронеж https://t.co/XkSlENDijR",2019-07-31 06:52,SMMplanner,,,,False,,,absent,absent,0,0,0,0,"['Нетёсов', 'ЕРВоронеж']",['https://voronezh.er.ru/news/2019/7/30/netyosov-gorodskoj-park-gde-ustanovlen-byust-proslavlennogo-geroya-vasiliya-margelova-stanet-odnim-iz-centrov-patrioticheskogo-vospitaniya-molodezhi-budushih-zashitnikov-otechestva/'],[]
69839,729252221989363712,qNbqasczPW6pIKYOE3IXBRc80FU7PQP3IkW3SC2nFdU=,qNbqasczPW6pIKYOE3IXBRc80FU7PQP3IkW3SC2nFdU=,qNbqasczPW6pIKYOE3IXBRc80FU7PQP3IkW3SC2nFdU=,"ТиНАО, Москва, Россия",Актуальные новости нашего района каждый день!,https://t.co/Xv2PWMzINi,392,1124,2016-03-24,ru,ru,"В преддверии Дня Победы в #Кузовлево прошел торжественный Митинг. 

#ТиНАО #Новаямосква #Москва 
https://t.co/i8aUQ2Dstc",2016-05-08 10:10,Twitter Web Client,,,,False,,,absent,absent,0,0,1,1,"['Кузовлево', 'ТиНАО', 'Новаямосква', 'Москва']",['https://www.youtube.com/watch?v=BlSHiyIiMks'],[]
